id,name_JP,unknown_JP,unit_JP,naming,name,unit,unknown,category,***,sort,_tileType,_idRenderData,tiles,altTiles,anime,skins,size,colorMod,colorType,recipeKey,factory,components,disassemble,defMat,tierGroup,value,LV,chance,quality,HP,weight,electricity,trait,elements,range,attackType,offense,substats,defense,lightData,idExtra,idToggleExtra,idActorEx,idSound,tag,workTag,filter,roomName_JP,roomName,detail_JP,detail
smelter,溶鉱炉,,台,,smelter,,,processor,,100,ObjBig,obj,2920,2820,,,,100,,*,workbench2,"cutstone/12,brick/6,ore/10",,granite,,4400,12,0,0,100,32000,0,"Smelter,blacksmith",,1,,,,,klin,,smelter,amb_smelter,,,,,,,,
millstone,石うす,,台,,millstone,,,processor,,100,ObjBig,obj,2818,,,,,100,,Starter,workbench,"rock/4,string/2,branch/2",,oak,,600,4,0,0,100,9000,0,"Mill,cooking",,1,,,,,,,,,,,,,,,石でできた丈夫なうすだ。複数の素材を潰してこねることで、様々なアイテムに加工することができる。,"A sturdy stone mill. By grinding and mixing multiple materials, it can be used to craft a variety of items."
millstone_wood,木うす,,台,,wooden mortar,,,processor,,100,ObjBig,obj,3018,3019,,,,100,,Loytel,workbench2,log/40,,oak,,5000,26,0,0,100,16000,0,"WoodMill,cooking",,1,,,,,,,,,,,,,,,,
incubator,孵卵器,,台,,incubator,,,processor,,100,ObjBig,obj,1448,1449,,,,100,,Farris,machinebench,"ingot/5,computer,ic/3",,iron,,8000,25,0,0,100,16000,-60,Incubator,,1,,,,,,,,,,,,,,,,
espresso_machine,エスプレッソマシーン,,台,,espresso machine,,,crafter,,100,ObjBig,obj,1446,,,,,100,,Farris,machinebench,"ingot/4,crystal_sun/2,microchip/2",,iron,,5000,21,0,0,100,3200,-40,"EspressoMachine,alchemy",,1,,,,,,,,,,,,,,,,
rationmaker,旅糧製造機,,台,,ration maker,,,processor,,100,ObjBig,obj,2918,,,,,100,,Farris,workbench2,"cutstone/6,millstone,mixer",,oak,,2000,20,0,0,100,12000,0,RationMaker,,1,,,,,,,,,,,,,,,,
food,料理,,個,,meal,,,preserved,,100,,obj_S flat,3000,,,,,0,,,,-,,process,,240,1,1000,0,100,500,0,FoodPrepared,,1,,,,,,,,,,,,,,,,
dish_lunch,弁当,,個,,lunch box,,,meal_lunch,,100,,obj,514,,,,,100,,,,meat/1,,process,,400,1,200,0,100,560,0,FoodPrepared,,1,,,,,,,,,,,,,,,,
dish,料理,,品,,meal,,,meal,,100,,obj_S flat,3007,,,,,0,,,stove,-,,process,,320,1,100,0,100,320,0,FoodMeal,,1,,,,,,,,,,,,supply,,,,
seasoning,調味料,,個,,seasoning,,,_seasoning,,100,,obj_S flat,3418,,,,,100,,,,-,,process,,160,1,500,0,100,350,0,FoodSeasoning,,1,,,,,,,,,,,,supply,,,,
ration,旅糧,,袋,,travel ration,,,preserved,,100,,obj flat,513,,,,,0,,,,meat/1,,process,,250,1,1000,0,100,340,0,FoodTravel,nutrition/50,1,,,,,,,,,,,,,,,,
food_raw,食材,,個,,raw food,,,foodstuff_raw,,100,,obj_S flat,3403,,,,,100,,,,-,,process,,120,1,1000,0,100,100,0,Food,,1,,,,,,,,,,,,supply,,,,
fish,魚,,匹,,fish,,,fish,,100,,obj_S flat,2800,,,,,0,,,,-,,meat,,140,1,1000,0,100,200,0,FoodFish,,1,,,,,,,,,,,,supply,,,,
dough,練り粉,,袋,,dough,,,dough,,100,,obj_S flat,3411,,,,,0,,,,meat/1,,process,,160,1,1000,0,100,200,0,FoodDough,,1,,,,,,,,,,,,supply,,,,
egg,卵,,個,,egg,,,egg,,100,,obj_S flat,3404,,,,,0,,,,meat/1,,meat,,80,1,1000,0,100,100,0,FoodEgg,,1,,,,,,,,,,,,supply,,,,
rice,米,,袋,,rice,,,grain,,100,,obj_S flat,3420,,,,,0,,,,-,,process,,110,1,1000,0,100,450,0,Food,,1,,,,,,,,,,,,,,,,
fruit,果物,,個,,fruit,,,fruit,,100,,obj_S,2006,,,,,0,,,,-,,meat,,170,1,1000,0,100,250,0,Food,,1,,,,,,,,,,,,supply,,,,
meat,死体,,体,,corpse,,,meat,,100,,obj_S flat,3401,,,,,100,,,,-,,meat,,80,1,100,0,100,800,0,FoodMeat,,1,,,,,,,,,,,,"gacha,fish",,,,
nuts,実,,個,,nut,,,nuts,,100,,obj_S,2013,,,,,0,,,,-,,meat,,70,1,1000,0,100,60,0,FoodNut,,1,,,,,,,,,,,,supply,,,,
vegi,野菜,,個,,vegetable,,,vegi,,100,,obj_S,2000,,,,,0,,,,-,,meat,,130,1,1000,0,100,220,0,Food,,1,,,,,,,,,,,,supply,,,,
seed,種,,粒,,seed,,,seed,,100,Seed,obj_S flat,622,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,-1,-2,-3,-4,-5,141,140,139,138,137,136,135,134,133,132,131,130,129,128",,100,,,,-,,grass,,100,1,1000,0,100,30,0,Seed,,1,,,,,,,,,,,,supply,,,,
register,レジ,,個,,register,,,facility,,100,,obj_S short,"1633,-1633,1634,-1634",,,,,100,,,machinebench,"ingot/3,bolt/3,casino_coin/10",,oak,,2600,10,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
case2,ショーケース,,個,,showcase,,,deco,,100,ObjBig,obj,"944,-944,1044,-1044",,,,,100,,,factory_glass,"ingot/1,glass/4",,plastic,,400,6,1000,0,100,4200,0,Showcase,,1,,,,,,,,,glass,,,,,,,
case,ショーケース,,個,,showcase,,,deco,,100,ObjBig,obj,644,,,,,100,,,factory_glass,glass/4,,glass,,300,6,1000,0,100,4200,0,Showcase,,1,,,,,,,,,glass,,,,,,,
caseL,大きなショーケース,,個,,big showcase,,,deco,,100,ObjBig,obj_LV,1603,,,,,100,,,factory_glass,glass/10,,glass,,700,10,1000,0,100,7600,0,Showcase,,1,,,,,,,,,glass,,,,,,,
broom_witch,魔女のホウキ,,本,,witch's broom,,,deco,,100,,obj,1527,,,,,100,,,,log,,oak,,800,1,1000,0,100,4800,0,BroomWitch,,1,,,,,,,,,,,,,,,,
pitchfork,ピッチフォーク,,本,,pitchfork,,,deco,,100,,obj,1427,,,,,100,,,,log,,iron,,1200,1,1000,0,100,2200,0,,,1,,,,,,,,,,,,,,,,
telescope,望遠鏡,,個,,telescope,,,facility,,100,,obj,1552,,,,,100,,,,ingot,,copper,,3200,1,1000,0,100,4500,0,ViewMap,,1,,,,,,,,,,,,,,,,
trainingDummy,木人,,体,,training dummy,,,facility,,100,ObjBig,obj tall,"2824,-2824,2924,-2924",,,,,100,,,factory_wood,log/4,,oak,,1200,10,1000,0,100,9200,0,TrainingDummy,,1,,,,,,,,,,snowTile,,,,,,
trainingDummy_heavy,鎧木人,,体,,armored training dummy,,,facility,,100,ObjBig,obj tall,3024,,,,,100,,,factory_metal,"#torso,#head,log/8,rope/3",,iron,,1200,10,1000,0,100,9200,0,TrainingDummyArmor,,1,,,,,,,,,,snowTile,,,,,,
trainingDummy_sandbag,サンドバッグ,,体,,sand bag,,,facility,,100,ObjBig,obj tall,3126,,"4,200",,,100,,,factory_wood,"texture/2,$dye,chunk/20,ingot/4",,oak,,3600,35,100,0,100,5600,0,TrainingDummy,,1,,,,,,,,,,snowTile,,,,,,
scratchmachine,スクラッチマシーン,,台,,scratch machine,,,facility,,100,ObjBig,obj,"2846,-2846,2946,-2946",,,,,100,,,,log,,oak,,35000,1,1000,0,100,125000,0,ScratchMachine,,1,,,,,,,,,,,,,,,,
rolling_fortune,ガラガラ,,台,,fortune drum,,,facility,,100,ObjBig,obj,2045,,"4,115",,,100,,,,log,,mahogany,,50000,1,0,4,100,180000,0,RollingFortune,,1,,,,,,,,,,,,,,,,
table_casino,カジノテーブル,,台,,casino table,,,facility,,100,ObjBig,obj,2833,,,,,100,,,,log,,oak,,18000,1,1000,0,100,70000,0,CasinoTable,,1,,,,,,,,,,,,,,,,
table_bj,カードテーブル,,台,,card table,,,facility,,100,ObjBig,obj,2834,,,,,100,,,,log,,oak,,25000,1,1000,0,100,92000,0,BJTable,,1,,,,,,,,,,,,,,,,
table_billiard,ビリヤードテーブル,,台,,billiard table,,,facility,,100,ObjBig,obj,2838,,,,,100,,,,log,,oak,,22000,1,1000,0,100,85000,0,PoolTable,,1,,,,,,,,,,,,,,,,
dartsboard,ダーツボード,,個,,darts board,,,facility,,100,ObjBig,obj tall,2832,,,,,100,,,,log,,oak,,5500,1,1000,0,100,3400,0,,,1,,,,,,,,,,,,,,,,
toilet,トイレ,,個,,toilet,,,_furniture,,100,,obj,"1430,-1430,1530,-1530",,,,,100,,,factory_metal,"ingot/6,ic/1,338/2",,granite,,16000,30,1000,0,100,18500,0,Bath,"bladder/8,hygine/3",1,,,,,,,,,,,,,"トイレ,厠","Toilet,Bathroom",,
toilet2,トイレ,,個,,toilet,,,_furniture,,100,WallHang,obj hang,1330,,,,,100,,,factory_metal,"ingot/6,ic/1,338/2",,granite,,16000,30,1000,0,100,18500,0,Bath,"bladder/8,hygine/3",1,,,,,,,,,,,,,"トイレ,厠","Toilet,Bathroom",,
pulpit,教壇,,個,,pulpit,,,facility,,100,ObjBig,obj,"1856,-1856,1857,-1857",,,,,100,,,workbench2,"plank/8,book_ancient,book_skill",,rosewood,,8000,17,0,0,100,6500,0,,,1,,,,,,,,,,,,,,,,
table_mirror,鏡台,,個,,mirror table,,,_furniture,,100,,obj,"1426,-1426,1526,-1526",,,,,100,,,factory_glass,"plank/4,glass/6,#chair",,oak,,4600,15,1000,0,100,14000,0,Mirror,,1,,,,,,,,,,,,,,,,
table_mirror_small,鏡台,,個,,mirror table,,,_furniture,,100,,obj_S,1747,,,,,100,,,,log,,oak,,2000,15,1000,0,100,7000,0,Mirror,,1,,,,,,,,,,,,,,,,
stool,踏み台,,個,,stool,,,_furniture,,100,Stairs,obj,"2106,-2106,2107,-2107",,,,,100,,,,log,,oak,,1200,1,1000,0,100,3000,0,,,1,,,,,,,,,,,,,,,,
snowman,雪だるま,,体,,snowman,,,ext,,100,,obj_S,1402,,,,,20,,,,chunk@snow/10,,snow,,100,1,0,0,100,1500,0,,,1,,,,,,,,,,,,,,,,
signpost,立札,,本,,signpost,,,ext,,100,,obj,1919,,,,,100,,,,plank/1,,oak,,800,1,1000,0,100,1200,0,Note,,1,,,,,,,,,,,,,,,,
roadsign,道標,,本,,signpost,,,ext,,100,,obj,"1915,-1915,1916,-1916",,,,,100,,,,plank/1,,oak,,1000,1,1000,0,100,1200,0,RoadSign,,1,,,,,,,,,,,,,,,行き先を示した道案内の立札だ。マップの端に置くことで、マップに入った時の出現位置を指定できる。,A signpost indicating the destination. Spawn location can be set by placing it at the edge of the map.
raft,いかだ,,個,,raft,,,ext,,100,,obj,2004,,,,,100,,,,log,,oak,,6200,1,1000,0,100,11000,0,,,1,,,,,,,,,,,,,,,,
bathtub,バスタブ,,個,,bathtub,,,_furniture,,100,,obj,1405,,,,,100,,,,ingot/1,,silver,,36000,29,1000,0,100,30000,0,Bath,hygine/8,1,,,,,,,,,,,,,"浴室,浴場","Bathroom,Washroom",,
shower_head,シャワーヘッド,,個,,shower head,,,mount,,100,WallHang,obj_S hang,"1939,-1939,1940,-1940",,,,,100,,,factory_metal,"ingot/4,#drink/5",,plastic,,6000,19,1000,0,100,2000,0,Bath,hygine/8,1,,,,,,,,,,,,,"浴室,浴場","Bathroom,Washroom",,
shower_head2,シャワーヘッド,,個,,shower head,,,mount,,100,WallHang,obj hang,"2131,-2131,2231,-2231",,,,,100,,,factory_metal,"ingot/4,#drink/5",,plastic,,6000,19,1000,0,100,2000,0,Bath,hygine/8,1,,,,,,,,,,,,,"浴室,浴場","Bathroom,Washroom",,
partition_pole,ポールパーティション,,本,,partition pole,,,_furniture,,100,,obj,5300,,,"1,2,3,4",,100,,,factory_metal,"ingot|log,rope",,iron,,800,9,1000,0,100,400,0,,,1,,,,,,,,,,randomSkin,,,,,,
furniture_pole,ポール,,本,,pole,,,_furniture,,100,,obj tall,620,,,,,100,,,,log,,oak,,1200,1,1000,0,100,1600,0,,,1,,,,,,,,,,,,,,,,
votivestand,献灯台,,個,,votive candle stand,,,_furniture,,100,ObjBig,obj,1458,,,,,100,,,,log,,oak,,8000,30,1000,0,100,5000,0,Torch,,1,,,,,candle_small,,candle_votive,,,,,,,,,
bed_double,二段ベッド,,台,,bunk bed,,,bed,,100,,obj add,3101,,,,,100,alt,,factory_wood,texture/1,,cotton,,3200,5,1000,0,100,8000,0,"Bed,4",,1,,,,,,,,,,,,,寝室,Bedroom,,
hammock,ハンモック,,台,,hammock,,,bed,,100,,obj,2129,,,,,100,,,factory_wood,"texture/8,rope/6",,paper,,3600,32,1000,0,100,1500,0,"Bed,2",,1,,,,,,,,,,randomSkin,,,寝室,Bedroom,,
pillow_truth,変な枕,,本,,strange pillow,,,bed,,100,,obj_S flat,"1545,1546,1645,1646",,,,,100,,,loom,"texture/4,lovepotion",,cotton,,2500,5,30,0,100,200,0,PillowStrange,,1,,,,,,,,,,,,,寝室,Bedroom,異国の文字が刻まれた枕だ。裏返して部屋に置いておくことで、添い寝やサキュバスの来訪を阻止することができる。,"A pillow inscribed with foreign characters. When placed face-down in a room, it wards off unwanted visits from companions or succubi during the night."
pillow_body,抱き枕,,本,,body pillow,,,bed,,100,,obj flat,2026,,,,,100,,,,log,,cotton,,4500,18,1000,0,100,800,0,Pillow,,1,,,,,,,,,,,,,寝室,Bedroom,ぎゅっと抱きしめて寝るための枕。ベッドの上に置くと自動的に使用される。,"A pillow for hugging tightly while sleeping, which automatically comes into use when placed on the bed."
pillow_jure,ジュアの抱き枕,,本,,Jure's body pillow,,,bed,,100,,obj flat,"2026,-2026,2038,-2038,2043,-2043",,,,,100,,,,log,,cotton,,400000,40,0,4,100,1100,0,PillowJure,,1,,,,,,,,,,,,,寝室,Bedroom,癒しの女神の姿をした抱き枕。抱きしめた者の狂気度を少し下げる効果がある。,A healing goddess-shaped body pillow that slightly reduces the insanity level of those who hug it.
pillow_ehekatl,エヘカトルの抱き枕,,本,,Ehekatl's body pillow,,,bed,,100,,obj flat,2029,,,,,100,,,,log,,cotton,,400000,40,0,4,100,1000,0,PillowEhekatl,,1,,,,,,,,,,,,,寝室,Bedroom,幸運の女神の姿をした抱き枕。抱きしめた者は見たことのないレシピを閃くといわれている。,A luck goddess-shaped body pillow. It is said that those who hug it may come up with recipes they have never seen before.
pillow_opatos,オパートスの抱き枕,,本,,Opatos's body pillow,,,bed,,100,,obj flat,2031,,,,,100,,,,log,,cotton,,400000,40,0,4,100,5000,0,PillowOpatos,,1,,,,,,,,,,,,,寝室,Bedroom,大地の神の姿をした抱き枕。この枕に抱きしめられて眠ると大地が揺れるといわれている。,An earth god-shaped body pillow. It is said that those who sleep while embracing this pillow will cause the earth to tremble.
pillow_kumiromi,クミロミの抱き枕,,本,,Kumiromi's body pillow,,,bed,,100,,obj flat,"2032,-2032,2033,-2033",,,,,100,,,,log,,cotton,,400000,40,0,4,100,800,0,PillowKumiromi,,1,,,,,,,,,,,,,寝室,Bedroom,収穫の神の姿をした抱き枕。,A harvest god-shaped body pillow.
pillow_lulwy,ルルウィの抱き枕,,本,,Lulwy's body pillow,,,bed,,100,,obj flat,2035,,,,,100,,,,log,,cotton,,400000,40,0,4,100,1000,0,PillowLulwy,,1,,,,,,,,,,,,,寝室,Bedroom,風の女神の姿をした抱き枕。,A wind goddess-shaped body pillow.
pillow_mani,マニの抱き枕,,本,,Mani's body pillow,,,bed,,100,,obj flat,2034,,,,,100,,,,log,,cotton,,400000,40,0,4,100,1000,0,PillowMani,,1,,,,,,,,,,,,,寝室,Bedroom,機械の神の姿をした抱き枕。,A machine god-shaped body pillow.
pillow_itzpalt,イツパロトルの抱き枕,,本,,Itzpalt's body pillow,,,bed,,100,,obj flat,"2037,-2037,2036,-2036",,,,,100,,,,log,,cotton,,400000,40,0,4,100,1000,0,PillowItzpalt,,1,,,,,,,,,,,,,寝室,Bedroom,元素の神の姿をした抱き枕。,An element god-shaped body pillow.
bed,ベッド,,台,,bed,,,bed,,100,,obj flat,1604,,,,,100,alt,,factory_wood,"log/4,$dye/4",,pine,,2800,1,1000,0,100,4500,0,"Bed,2",,1,,,,,,,,,,,,,寝室,Bedroom,,
tree_fallen,丸太の椅子,,個,,log chair,,,ext,,100,,obj,1008,,,"1,2",,100,,,,log,,oak,,1200,1,1000,0,100,8000,0,,,1,,,,,,,,,,randomSkin,,,,,,
tree_fallen2,倒木,,個,,fallen tree,,,ext,,100,,obj,906,,,1,,100,,,,log,,oak,,1500,22,1000,0,100,13800,0,,,1,,,,,,,,,,randomSkin,,,,,,
tree_fallen3,倒木,,個,,fallen tree,,,ext,,100,,obj,908,,,1,,100,,,,log,,oak,,1500,22,1000,0,100,13800,0,,,1,,,,,,,,,,randomSkin,,,,,,
throne1,王座,,台,,throne,,,_furniture,,100,,obj tall,2835,,,,,100,,,,dye/1,,rubinus,,160000,1,0,0,100,54000,0,Chair,,1,,,,,,,,,,,,,,,,
sofa,ソファー,,個,,sofa,,,chair,,100,,obj flat,"1411,-1411,1511,-1511",,,,,100,,,loom,log,,wool,,3000,16,1000,0,100,9200,0,Sofa,,1,,,,,,,,,,,,,,,,
sofa_single,ソファー,,個,,sofa,,,chair,,100,,obj,"1652,-1652,1752,-1752",,,,,100,,,loom,"texture/6,stick/2,bolt/2",,wool,,4000,35,1000,0,100,6500,0,Sofa,,1,,,,,,,,,,,,,,,,
cushion,クッション,,個,,cushion,,,_furniture,,100,,obj_S flat,1505,,,,,100,,,loom,texture/1,,cotton,,1800,10,1000,0,100,1000,0,,,1,,,,,,,,,,,,supply,,,,
chair_long,長椅子,,個,,long chair,,,chair,,100,,obj flat,"1630,-1630,1730,-1730",,,,,100,,,factory_wood,log,,pine,,2400,13,1000,0,100,2500,0,Sofa,,1,,,,,,,,,,,,,,,,
chair,椅子,,個,,chair,,,chair,,100,,obj_S,"1516,-1516,1517,-1517",,,,,100,,,factory_wood,log,,pine,,800,3,1000,0,100,1000,0,Chair,,1,,,,,,,,,,,,supply,,,,
play_ride_kin,金斗雲,,個,,"flying nimbus ",,,ext,,100,,obj tall,"2134,-2134,2234,-2234",,,,,100,,,,"texture/4,$dye/4",,hemp,,3000,10,0,0,100,4000,0,Trolley,,1,,,,,,,,,,randomSkin,,,,,,
play_ride,乗り物,,個,,ride,,,ext,,100,,obj tall,"2135,-2135,2235,-2235",,,"1,2,3,4,5,6,7,8,9,10",,100,,,,"log/4,$dye/4",,oak,,3000,10,0,0,100,4000,0,Trolley,,1,,,,,,,,,,randomSkin,,,,,,
play_ride_big,乗り物,,個,,ride,,,ext,,100,,obj tall,"2335,-2335,2435,-2435",,,1,,100,,,,"log/4,$dye/4",,oak,,3000,10,0,0,100,4000,0,TrolleyBig,,1,,,,,,,,,,randomSkin,,,,,,
play_seesaw,シーソー,,個,,seasaw,,,ext,,100,,obj,1935,1936,,,,100,,,,"log/4,$dye/4",,oak,,4000,10,0,0,100,4000,0,Seesaw,,1,,,,,,,,,,,,,,,,
play_bar,鉄棒,,個,,horizontal bar,,,ext,,100,,obj,"1937,-1937,1938,-1938",,,,,100,,,,"log/4,$dye/4",,oak,,3000,10,0,0,100,4000,0,,,1,,,,,,,,,,,,,,,,
play_swing,ブランコ,,個,,swing,,,ext,,100,,obj,2039,1939,"4,500",,,100,,,,"log/4,$dye/4",,oak,,4000,10,0,0,100,8000,0,Swing,,1,,,,,,,,,,,,,,,,
play_gym,ジャングルジム,,個,,jungle gym,,,ext,,100,ObjHuge,obj,1940,,,,,100,,,,"ingot/4,$dye/4",,iron,,5000,10,0,0,100,12000,0,,,1,,,,,,,,,,,,,,,,
play_gym2,回転塔,,個,,globe gym,,,ext,,100,,obj,1941,,,,,100,,,,"ingot/4,$dye/4",,iron,,5000,10,0,0,100,12000,0,,,1,,,,,,,,,,,,,,,,
play_pool,ミニプール,,個,,mini pool,,,ext,,100,,obj,1945,,"4,500",,,100,,,,"log/4,$dye/4",,oak,,5000,10,0,0,100,5000,0,MiniPool,,1,,,,,,,,,,,,,,,,
play_slide,滑り台,,個,,slide,,,ext,,100,,obj,1943,,,,,100,,,,"ingot/4,$dye/4",,steel,,6000,10,0,0,100,15000,0,,,1,,,,,,,,,,,,,,,,
play_mountain,ドーム,,個,,dome,,,ext,,100,,obj,1950,,,,,100,,,,"ingot/4,$dye/4",,steel,,6000,10,0,0,100,15000,0,,,1,,,,,,,,,,,,,,,,
cathouse,猫のおうち,,個,,cat house,,,facility,,100,,obj,1624,,,,,100,,,factory_wood,"plank/2,bolt/2,ration_basic/2,thread/1",,oak,,2400,19,1000,0,100,4500,0,PetHouse,,1,,,,,,,,,,,,,,,,
doghouse,犬小屋,,個,,dog house,,,facility,,100,,obj,1724,,,,,100,,,factory_wood,"plank/2,bolt/2,ration_basic/2,bone/1",,wood_acacia,,2000,19,1000,0,100,4500,0,PetHouse,,1,,,,,,,,,,,,,,,,
screen,衝立,,個,,screen,,,deco,,100,ObjHuge,obj,1431,,,,,100,,,,texture/1,,paper,,3600,1,1000,0,100,3600,0,,,1,,,,,,,,,,,,,,,,
arch_deco,アーチ,,個,,arch,,,ext,,100,,obj_LV,1616,,,,,100,,,,cutstone/10,,marble,,8000,30,100,0,100,72000,0,,,1,,,,,,,,,,,,,,,,
rock_monument,永遠の石碑,,個,,eternal monument,,,ext,,100,ObjHuge,obj_LV,1618,,,,,100,,,,log,,eternity,,5000,30,0,4,100,135000,0,EternalMonument,,1,,,,,core_zone,,,,,,,,,,,
torii_mini,小さな鳥居,,個,,small torii,,,ext,,100,,obj_LV,1617,,,,,100,,,,"plank/10,$dye",,rubinus,,12000,40,50,0,100,95000,0,,,1,,,,,,,,,,,,,,,,
flowerArch,フラワーアーチ,,個,,flower arch,,,ext,,100,,obj_LV,1604,,,,,100,,,,log,,grass,,1600,1,1000,0,100,12000,0,,,1,,,,,,,,,,,,,,,,
chimney,煙突,,個,,chimney,,,ext,,100,ObjHuge,obj tall,"605,-605,604,-604",,,,,100,,,,rock/1,,granite,,2200,1,1000,0,100,40000,0,,,1,,,,,,chimney,,,,,,,,,,
balloon_ono,バルーン,,個,,balloon,,,ext,,100,ObjFloat,obj ceil,"4100,4101,4102,4103",,,,,0,,,,log,,oak,,600,1,0,0,100,500,0,,,1,,,,,,,,,,,,,,,,
parasol,パラソル,,本,,parasol,,,ext,,100,,obj parasol,2023,,,,,0,,,,dye/1,,rubinus,,3400,1,1000,0,100,2200,0,Parasol,,1,,,,,,,,,,,,,,,,
paintsign_stand,看板,,個,,signboard,,,ext,,80,,obj,2201,,,,,100,,,,log,,oak,,2500,1,1000,0,100,3000,0,PaintBoard,,1,,,,,,,,,,snowTile,,,,,,
icicle,ツララ,,本,,icicle,,,mount,,100,,obj,"922,-922,923,-923",,,,,0,,,,log,,oak,,400,1,0,0,100,400,0,,,1,,,,,,,,,,,,,,,,
doll,猫人形,,個,,stuffed cat,,,deco,,100,,obj,1615,,,,,100,,,,texture/1,,wool,,3300,1,1000,0,100,1400,0,,,1,,,,,,,,,,,,,,,,
mannequin,マネキン,,体,,mannequin,,,facility,,100,,obj,1242,1342,,"1,2",,100,,,factory_wood,"log/5,ingot/4,bolt/3",,oak,,4500,21,1000,0,100,3600,0,Mannequin,,1,,,,,,,,,,randomSkin,,,,,,
mannequin_wedding,マネキン,,体,,mannequin,,,facility,,100,,obj,1245,1345,,1,,100,,,,log,,oak,,9700,44,1000,0,100,3600,0,Mannequin,,1,,,,,,,,,,randomSkin,,,,,,
stand_armor,鎧のスタンド,,本,,armor stand,,,deco,,100,,obj,702,,,,,100,,,,ingot/1,,granite,,5200,1,1000,0,100,9000,0,,,1,,,,,,,,,,,,,,,,
snow_globe,スノーグローブ,,個,,snow globe,,,deco,,100,,obj_S,2736,,"4,300,6","4,8",,100,,,,glass,,ice,,1500,1,0,0,100,1000,0,,,1,,,,,,,,,,"randomSkin,tourism",,,,,,
musicbox_memory,オルゴール,,個,,music box,,,deco,,100,,obj_S,2757,,,,,100,,,,log,,oak,,3000,1,0,4,100,800,0,"MusicBox,125",,1,,,,,,,,,,,,,,,思い出のつまったオルゴールだ。,A music box filled with memories.
musicbox_jure,かわいいオルゴール,,個,,cute music box,,,deco,,100,,obj_S,2748,,"4,300",,,100,,,,log,,oak,,3000,1,0,0,100,800,0,"MusicBox,115",,1,,,,,,,,,,,,,,,思い出のつまったオルゴールだ。,A music box filled with memories.
musicbox_cat,猫のオルゴール,,個,,cat music box,,,deco,,100,,obj_S,2752,,"4,300",,,100,,,,log,,oak,,3000,1,0,0,100,800,0,"MusicBox,116",,1,,,,,,,,,,,,,,,思い出のつまったオルゴールだ。,A music box filled with memories.
